2015.07.21,03:00,1.08271,1.08301,1.08175,1.08220,2143
2015.07.21,04:00,1.08219,1.08339,1.08215,1.08331,1679
2015.07.21,05:00,1.08331,1.08345,1.08232,1.08266,2528
2015.07.21,06:00,1.08267,1.08280,1.08141,1.08152,2214
2015.07.21,07:00,1.08151,1.08229,1.08118,1.08225,3085
2015.07.21,08:00,1.08224,1.08319,1.08184,1.08297,3855
2015.07.21,09:00,1.08297,1.08346,1.08196,1.08275,5840
2015.07.21,10:00,1.08275,1.08631,1.08269,1.08550,6134
2015.07.21,11:00,1.08546,1.08597,1.08424,1.08517,4983
2015.07.21,12:00,1.08517,1.08678,1.08501,1.08584,4968
2015.07.21,13:00,1.08584,1.08787,1.08562,1.08728,5431
2015.07.21,14:00,1.08726,1.08772,1.08565,1.08580,4719
2015.07.21,15:00,1.08580,1.08996,1.08575,1.08961,7502
2015.07.21,16:00,1.08961,1.09400,1.08918,1.09353,9462
2015.07.21,17:00,1.09352,1.09429,1.09174,1.09266,6909
2015.07.21,18:00,1.09265,1.09614,1.09262,1.09598,5586
2015.07.21,19:00,1.09595,1.09688,1.09469,1.09480,4763
2015.07.21,20:00,1.09481,1.09560,1.09406,1.09411,3199
2015.07.21,21:00,1.09410,1.09426,1.09343,1.09351,2232
2015.07.21,22:00,1.09352,1.09458,1.09336,1.09343,2137
2015.07.21,23:00,1.09343,1.09425,1.09340,1.09381,1155
2015.07.22,00:00,1.09380,1.09407,1.09344,1.09361,1304
2015.07.22,01:00,1.09362,1.09393,1.09347,1.09364,1160
2015.07.22,02:00,1.09362,1.09538,1.09356,1.09475,2419
2015.07.22,03:00,1.09476,1.09604,1.09387,1.09387,3073
2015.07.22,04:00,1.09388,1.09406,1.09251,1.09257,2901
2015.07.22,05:00,1.09258,1.09367,1.09240,1.09343,2508
2015.07.22,06:00,1.09342,1.09449,1.09303,1.09437,1954
2015.07.22,07:00,1.09437,1.09438,1.09289,1.09345,2032
2015.07.22,08:00,1.09343,1.09666,1.09326,1.09563,5624
2015.07.22,09:00,1.09562,1.09562,1.09248,1.09482,6763
2015.07.22,10:00,1.09481,1.09514,1.09304,1.09381,6001
2015.07.22,11:00,1.09381,1.09503,1.09306,1.09344,4866
2015.07.22,12:00,1.09341,1.09367,1.09158,1.09245,4591
2015.07.22,13:00,1.09245,1.09366,1.09162,1.09169,4903
2015.07.22,14:00,1.09169,1.09181,1.08925,1.09037,7448
2015.07.22,15:00,1.09039,1.09165,1.08943,1.08984,6320
2015.07.22,16:00,1.08984,1.08994,1.08807,1.08925,7916
2015.07.22,17:00,1.08926,1.09046,1.08815,1.08836,5943
2015.07.22,18:00,1.08834,1.09053,1.08693,1.09031,5404
2015.07.22,19:00,1.09031,1.09134,1.08949,1.09026,2963
2015.07.22,20:00,1.09029,1.09085,1.08994,1.09042,2244
2015.07.22,21:00,1.09042,1.09170,1.09037,1.09165,1896
2015.07.22,22:00,1.09164,1.09301,1.09152,1.09280,2041
2015.07.22,23:00,1.09281,1.09331,1.09232,1.09285,1228
2015.07.23,00:00,1.09285,1.09301,1.09250,1.09300,985
2015.07.23,01:00,1.09300,1.09304,1.09237,1.09241,952
2015.07.23,02:00,1.09244,1.09347,1.09217,1.09332,2701
2015.07.23,03:00,1.09331,1.09469,1.09317,1.09440,3091
2015.07.23,04:00,1.09440,1.09557,1.09423,1.09482,2614
2015.07.23,05:00,1.09483,1.09546,1.09436,1.09450,1758
2015.07.23,06:00,1.09449,1.09452,1.09378,1.09436,1765
2015.07.23,07:00,1.09434,1.09445,1.09321,1.09406,1827
2015.07.23,08:00,1.09407,1.09410,1.09235,1.09292,3605
2015.07.23,09:00,1.09291,1.10027,1.09272,1.09853,9391
2015.07.23,10:00,1.09853,1.10049,1.09820,1.09916,7779
2015.07.23,11:00,1.09916,1.09937,1.09697,1.09932,5086
2015.07.23,12:00,1.09932,1.10021,1.09840,1.09968,4518
2015.07.23,13:00,1.09966,1.10045,1.09875,1.10005,5348
2015.07.23,14:00,1.10006,1.10179,1.09581,1.09648,8625
2015.07.23,15:00,1.09648,1.09894,1.09515,1.09874,7500
2015.07.23,16:00,1.09874,1.09993,1.09714,1.09800,7471
2015.07.23,17:00,1.09798,1.09841,1.09651,1.09744,6089
2015.07.23,18:00,1.09744,1.09988,1.09710,1.09928,4637
2015.07.23,19:00,1.09929,1.10159,1.09887,1.10053,4026
2015.07.23,20:00,1.10055,1.10078,1.09954,1.09995,3063
2015.07.23,21:00,1.09995,1.10036,1.09908,1.09948,2404
2015.07.23,22:00,1.09948,1.09972,1.09825,1.09853,2314
2015.07.23,23:00,1.09847,1.09890,1.09823,1.09832,1182
2015.07.24,00:00,1.09832,1.09885,1.09822,1.09845,1409
2015.07.24,01:00,1.09843,1.09893,1.09834,1.09870,713
2015.07.24,02:00,1.09870,1.09935,1.09820,1.09890,1867
2015.07.24,03:00,1.09893,1.09919,1.09780,1.09796,2606
2015.07.24,04:00,1.09796,1.09815,1.09702,1.09735,2296
2015.07.24,05:00,1.09736,1.09746,1.09653,1.09735,2208
2015.07.24,06:00,1.09736,1.09746,1.09653,1.09705,1405
2015.07.24,07:00,1.09705,1.09777,1.09682,1.09753,1410
2015.07.24,08:00,1.09752,1.09957,1.09638,1.09904,4198
2015.07.24,09:00,1.09903,1.09903,1.09362,1.09424,6884
2015.07.24,10:00,1.09422,1.09521,1.09311,1.09395,4487
2015.07.24,11:00,1.09398,1.09528,1.09365,1.09370,3611
2015.07.24,12:00,1.09368,1.09544,1.09340,1.09544,3496
2015.07.24,13:00,1.09544,1.09596,1.09253,1.09337,4359
2015.07.24,14:00,1.09336,1.09545,1.09292,1.09419,5100
2015.07.24,15:00,1.09419,1.09631,1.09384,1.09421,5605
2015.07.24,16:00,1.09422,1.09697,1.09420,1.09696,7839
2015.07.24,17:00,1.09696,1.09923,1.09611,1.09760,7184
2015.07.24,18:00,1.09761,1.09807,1.09672,1.09773,3869
2015.07.24,19:00,1.09770,1.09852,1.09725,1.09822,3377
2015.07.24,20:00,1.09818,1.09834,1.09748,1.09821,2842
2015.07.24,21:00,1.09821,1.09849,1.09751,1.09778,1728
2015.07.24,22:00,1.09777,1.09838,1.09748,1.09838,1313
2015.07.27,00:00,1.09775,1.09813,1.09746,1.09746,1444
2015.07.27,01:00,1.09746,1.09755,1.09690,1.09721,972
2015.07.27,02:00,1.09723,1.09907,1.09709,1.09886,2136
2015.07.27,03:00,1.09888,1.09981,1.09833,1.09941,2677
2015.07.27,04:00,1.09939,1.10097,1.09922,1.10096,2738
2015.07.27,05:00,1.10096,1.10146,1.10005,1.10044,2562
2015.07.27,06:00,1.10044,1.10063,1.09983,1.10041,1627
2015.07.27,07:00,1.10042,1.10117,1.10032,1.10053,1633
2015.07.27,08:00,1.10056,1.10402,1.10008,1.10283,5626
2015.07.27,09:00,1.10283,1.10898,1.10152,1.10873,9737
2015.07.27,10:00,1.10871,1.11133,1.10734,1.10780,8369
2015.07.27,11:00,1.10781,1.10846,1.10617,1.10725,5450
2015.07.27,12:00,1.10725,1.10777,1.10615,1.10669,4712
2015.07.27,13:00,1.10672,1.10787,1.10572,1.10664,5837
2015.07.27,14:00,1.10665,1.10865,1.10502,1.10704,7113
2015.07.27,15:00,1.10706,1.11082,1.10642,1.10965,7952
2015.07.27,16:00,1.10963,1.11118,1.10872,1.11043,9092
2015.07.27,17:00,1.11043,1.11294,1.10923,1.11121,7139
2015.07.27,18:00,1.11122,1.11232,1.11049,1.11125,4022
2015.07.27,19:00,1.11123,1.11174,1.10996,1.11001,2706
2015.07.27,20:00,1.11003,1.11032,1.10945,1.10994,1722
2015.07.27,21:00,1.10994,1.10994,1.10908,1.10945,2202
2015.07.27,22:00,1.10946,1.10953,1.10870,1.10878,1362
2015.07.27,23:00,1.10878,1.10942,1.10871,1.10917,789
2015.07.28,00:00,1.10918,1.10926,1.10862,1.10863,1168
2015.07.28,01:00,1.10864,1.10896,1.10845,1.10885,877
2015.07.28,02:00,1.10885,1.10981,1.10877,1.10977,1778
2015.07.28,03:00,1.10977,1.10995,1.10831,1.10925,2571
2015.07.28,04:00,1.10924,1.10937,1.10809,1.10827,2457
2015.07.28,05:00,1.10827,1.10827,1.10725,1.10743,1858
2015.07.28,06:00,1.10744,1.10804,1.10715,1.10794,2124
2015.07.28,07:00,1.10794,1.10847,1.10734,1.10795,2752
2015.07.28,08:00,1.10790,1.10844,1.10543,1.10565,5254
2015.07.28,09:00,1.10564,1.10744,1.10522,1.10604,6549
2015.07.28,10:00,1.10604,1.10689,1.10549,1.10648,6442
2015.07.28,11:00,1.10645,1.10732,1.10554,1.10597,5614
2015.07.28,12:00,1.10597,1.10597,1.10266,1.10304,5605
2015.07.28,13:00,1.10306,1.10376,1.10222,1.10303,4371
2015.07.28,14:00,1.10302,1.10358,1.10236,1.10345,5216
2015.07.28,15:00,1.10342,1.10401,1.10288,1.10399,4942
2015.07.28,16:00,1.10398,1.10644,1.10316,1.10385,7203
2015.07.28,17:00,1.10386,1.10550,1.10355,1.10541,5287
2015.07.28,18:00,1.10544,1.10614,1.10425,1.10475,3960
2015.07.28,19:00,1.10475,1.10613,1.10465,1.10555,2563
2015.07.28,20:00,1.10554,1.10587,1.10421,1.10424,1968
2015.07.28,21:00,1.10424,1.10612,1.10423,1.10602,2059
2015.07.28,22:00,1.10603,1.10612,1.10558,1.10600,1391
2015.07.28,23:00,1.10594,1.10642,1.10582,1.10613,950
2015.07.29,00:00,1.10615,1.10648,1.10588,1.10624,1377
2015.07.29,01:00,1.10625,1.10670,1.10608,1.10650,1156
2015.07.29,02:00,1.10649,1.10752,1.10637,1.10737,2863
2015.07.29,03:00,1.10736,1.10839,1.10699,1.10807,2286
2015.07.29,04:00,1.10808,1.10819,1.10763,1.10818,1863
2015.07.29,05:00,1.10819,1.10827,1.10782,1.10799,1182
2015.07.29,06:00,1.10798,1.10800,1.10555,1.10557,2745
2015.07.29,07:00,1.10558,1.10614,1.10462,1.10506,2597
2015.07.29,08:00,1.10505,1.10555,1.10367,1.10476,3543
2015.07.29,09:00,1.10471,1.10545,1.10300,1.10432,5648
2015.07.29,10:00,1.10432,1.10682,1.10405,1.10628,5580
2015.07.29,11:00,1.10628,1.10723,1.10578,1.10695,4389
2015.07.29,12:00,1.10695,1.10707,1.10515,1.10518,3727
2015.07.29,13:00,1.10519,1.10596,1.10323,1.10339,4346
2015.07.29,14:00,1.10341,1.10577,1.10265,1.10487,5583
2015.07.29,15:00,1.10486,1.10577,1.10298,1.10351,5429
2015.07.29,16:00,1.10353,1.10457,1.10263,1.10300,6329
2015.07.29,17:00,1.10302,1.10343,1.10111,1.10235,5668
2015.07.29,18:00,1.10236,1.10373,1.10156,1.10351,3241
2015.07.29,19:00,1.10350,1.10516,1.10325,1.10461,3689
2015.07.29,20:00,1.10461,1.10793,1.09998,1.10089,9998
2015.07.29,21:00,1.10094,1.10115,1.09667,1.09819,6044
2015.07.29,22:00,1.09822,1.09914,1.09755,1.09833,2089
2015.07.29,23:00,1.09836,1.09857,1.09773,1.09787,1627
2015.07.30,00:00,1.09785,1.09891,1.09785,1.09891,977
2015.07.30,01:00,1.09890,1.09893,1.09811,1.09814,1041
2015.07.30,02:00,1.09815,1.09823,1.09594,1.09677,3184
2015.07.30,03:00,1.09679,1.09740,1.09619,1.09703,3062
2015.07.30,04:00,1.09701,1.09768,1.09679,1.09753,1931
2015.07.30,05:00,1.09754,1.09792,1.09701,1.09719,1446
2015.07.30,06:00,1.09718,1.09756,1.09684,1.09751,1095
2015.07.30,07:00,1.09752,1.09785,1.09711,1.09729,2083
2015.07.30,08:00,1.09729,1.09729,1.09420,1.09655,5605
2015.07.30,09:00,1.09654,1.09657,1.09463,1.09622,5544
2015.07.30,10:00,1.09622,1.09765,1.09622,1.09680,4508
2015.07.30,11:00,1.09680,1.09848,1.09647,1.09743,4752
2015.07.30,12:00,1.09742,1.09779,1.09572,1.09618,4324
2015.07.30,13:00,1.09619,1.09663,1.09516,1.09552,4114
2015.07.30,14:00,1.09552,1.09679,1.09238,1.09525,9365
2015.07.30,15:00,1.09525,1.09559,1.09106,1.09317,9133
2015.07.30,16:00,1.09316,1.09363,1.09099,1.09235,7712
2015.07.30,17:00,1.09234,1.09323,1.09116,1.09144,6252
2015.07.30,18:00,1.09145,1.09168,1.08933,1.09131,4694
2015.07.30,19:00,1.09131,1.09185,1.09006,1.09156,3616
2015.07.30,20:00,1.09155,1.09208,1.09087,1.09185,2650
2015.07.30,21:00,1.09184,1.09348,1.09168,1.09334,2067
2015.07.30,22:00,1.09332,1.09353,1.09301,1.09319,1167
2015.07.30,23:00,1.09323,1.09332,1.09280,1.09324,735
2015.07.31,00:00,1.09322,1.09358,1.09296,1.09315,1737
2015.07.31,01:00,1.09314,1.09415,1.09312,1.09404,1429
2015.07.31,02:00,1.09403,1.09476,1.09357,1.09376,2949
2015.07.31,03:00,1.09376,1.09409,1.09344,1.09396,2078
2015.07.31,04:00,1.09395,1.09433,1.09354,1.09425,2284
2015.07.31,05:00,1.09424,1.09487,1.09387,1.09466,1792
2015.07.31,06:00,1.09465,1.09476,1.09425,1.09457,1432
2015.07.31,07:00,1.09457,1.09475,1.09343,1.09343,1959
2015.07.31,08:00,1.09344,1.09674,1.09290,1.09535,5574
2015.07.31,09:00,1.09534,1.09570,1.09211,1.09343,7000
2015.07.31,10:00,1.09346,1.09423,1.09316,1.09370,4406
2015.07.31,11:00,1.09366,1.09804,1.09362,1.09748,6482
2015.07.31,12:00,1.09749,1.09887,1.09731,1.09794,4875
2015.07.31,13:00,1.09790,1.09816,1.09587,1.09636,4520
2015.07.31,14:00,1.09638,1.10841,1.09627,1.10555,10011
2015.07.31,15:00,1.10553,1.11141,1.10551,1.10953,11716
2015.07.31,16:00,1.10955,1.11121,1.10463,1.10467,9163
2015.07.31,17:00,1.10468,1.10523,1.10255,1.10281,7772
2015.07.31,18:00,1.10280,1.10441,1.09991,1.10027,5524
2015.07.31,19:00,1.10026,1.10124,1.10014,1.10110,3203
2015.07.31,20:00,1.10110,1.10114,1.09646,1.09650,4465
2015.07.31,21:00,1.09651,1.09891,1.09648,1.09824,3844
2015.07.31,22:00,1.09825,1.09906,1.09772,1.09842,2073
2015.08.03,00:00,1.09803,1.09817,1.09717,1.09754,1631
2015.08.03,01:00,1.09753,1.09780,1.09666,1.09675,1634
2015.08.03,02:00,1.09674,1.09797,1.09655,1.09775,2664
2015.08.03,03:00,1.09775,1.09846,1.09726,1.09732,2428
2015.08.03,04:00,1.09730,1.09791,1.09706,1.09736,1626
2015.08.03,05:00,1.09736,1.09887,1.09726,1.09833,1757
2015.08.03,06:00,1.09832,1.09849,1.09764,1.09798,1572
2015.08.03,07:00,1.09800,1.09864,1.09746,1.09816,1845
2015.08.03,08:00,1.09816,1.09961,1.09665,1.09938,4269
2015.08.03,09:00,1.09938,1.09959,1.09676,1.09697,5676
2015.08.03,10:00,1.09697,1.09742,1.09572,1.09704,4801
2015.08.03,11:00,1.09703,1.09804,1.09644,1.09744,4909
2015.08.03,12:00,1.09744,1.09745,1.09526,1.09633,4117
2015.08.03,13:00,1.09635,1.09636,1.09431,1.09446,4787
2015.08.03,14:00,1.09446,1.09642,1.09415,1.09598,6160
2015.08.03,15:00,1.09602,1.09832,1.09517,1.09745,7009
2015.08.03,16:00,1.09744,1.09887,1.09673,1.09732,6965
2015.08.03,17:00,1.09731,1.09734,1.09577,1.09611,5038
2015.08.03,18:00,1.09610,1.09637,1.09455,1.09596,3595
2015.08.03,19:00,1.09602,1.09627,1.09461,1.09477,3643
2015.08.03,20:00,1.09477,1.09537,1.09437,1.09482,2989
2015.08.03,21:00,1.09481,1.09584,1.09455,1.09551,2145
2015.08.03,22:00,1.09550,1.09567,1.09493,1.09502,1678
2015.08.03,23:00,1.09501,1.09564,1.09496,1.09526,1383
2015.08.04,00:00,1.09527,1.09567,1.09516,1.09532,1041
2015.08.04,01:00,1.09531,1.09566,1.09501,1.09506,1022
2015.08.04,02:00,1.09506,1.09537,1.09323,1.09326,3262
2015.08.04,03:00,1.09327,1.09416,1.09325,1.09379,2226
2015.08.04,04:00,1.09380,1.09499,1.09380,1.09473,2416
2015.08.04,05:00,1.09474,1.09476,1.09396,1.09411,1205
2015.08.04,06:00,1.09410,1.09449,1.09370,1.09428,2090
2015.08.04,07:00,1.09428,1.09635,1.09412,1.09572,3036
2015.08.04,08:00,1.09571,1.09666,1.09531,1.09566,4339
2015.08.04,09:00,1.09566,1.09749,1.09511,1.09734,6021
2015.08.04,10:00,1.09734,1.09785,1.09616,1.09707,4876
2015.08.04,11:00,1.09705,1.09774,1.09587,1.09766,4636
2015.08.04,12:00,1.09775,1.09817,1.09728,1.09766,3359
2015.08.04,13:00,1.09766,1.09876,1.09736,1.09807,4088
2015.08.04,14:00,1.09807,1.09815,1.09642,1.09696,4934
2015.08.04,15:00,1.09691,1.09725,1.09608,1.09610,5102
2015.08.04,16:00,1.09608,1.09814,1.09462,1.09607,7758
2015.08.04,17:00,1.09608,1.09706,1.09526,1.09531,5458
2015.08.04,18:00,1.09531,1.09631,1.09490,1.09622,3403
2015.08.04,19:00,1.09622,1.09633,1.09117,1.09169,5392
2015.08.04,20:00,1.09169,1.09169,1.08884,1.08904,6873
2015.08.04,21:00,1.08903,1.08943,1.08827,1.08894,3539
2015.08.04,22:00,1.08893,1.08942,1.08791,1.08808,1881
2015.08.04,23:00,1.08809,1.08902,1.08800,1.08901,1524
2015.08.05,00:00,1.08901,1.08930,1.08873,1.08895,1738
2015.08.05,01:00,1.08896,1.08938,1.08836,1.08852,1644
